5292130834,41.9768128,21.4444199,cafe,63,,,,,Skopje,,,,,,,,,,,,,,,,,
5292130848,42.0005187,21.4149006,restaurant,Fitness house,,,,,Skopje,,,,,,,,,,,,,,,,,
5292130849,41.9965778,21.424583,fast_food,American best burger,,,,,Skopje,,,,,,,,,,,,,,,,,
5299947547,42.0029952,21.4000902,fast_food,Foodio,,,,,Skopje,,,,,,,,,,,,,,,,,
5303948278,42.0078535,21.3688665,bar,Hazard Club,,,,,Skopje,,,,,,,,,,,,,,,,,
5324087246,42.0053295,21.4106644,bar,Tesla Bar,,,,,Skopje,,,,,,,,,,,,,,,,,
5331095878,42.0065896,21.4020786,fast_food,Etna,,,,,Skopje,,,,,,,,,,,,,,,,,
5333318377,42.0028979,21.400699,fast_food,Жужу Бургер,,,,,Skopje,,,,,,,,,,,,,,,,,
5333583388,42.0034483,21.3991821,cafe,Giovani,regional,,,,Skopje,,,,,,,,,,,,,,,,,
5339772021,41.9947622,21.4290413,bar,Centar Bar,,,1000,,Skopje,Mo-Su 09:00-23:00,,,,,,,,,,,,,,,,
5402663235,41.9830723,21.4711307,bar,Coffeelix,coffee_shop,Булевар Јане Сандански,1000,,Skopje,Mo-Su 09:00-00:00,,,,,,,,,,,,,,,,
5626432520,42.0013712,21.4210921,restaurant,Идадија,,,,,Skopje,,,,,,,,,,,,,,,,,
5626433431,42.001453,21.4214837,restaurant,Наџак,,,,,Skopje,,,,,,,,,,,,,,,,,
5626433480,42.0007591,21.420049,restaurant,Дебар Маало,,,,,Skopje,,,,,,,,,,,,,,,,,
5626433502,42.0014888,21.4208615,restaurant,Кај Перо,,,,,Skopje,,,,,,,,,,,,,,,,,
5659318796,42.0002331,21.423451,bar,Radio bar,,,,,Skopje,,,,,,,,,,,,,,,,,
5660202454,41.9999867,21.4231465,fast_food,Dogs bar,,,,,Skopje,,,,,,yes,,,,,,,,,,,
5687563887,41.9944177,21.4318165,fast_food,BubbleWaffle's,waffle,Димитрие Чуповски,1000,,Skopje,10:00-21:00,,2,+389 78 243 483,,no,https://www.facebook.com/bubblewaffleskopje/,yes,,,,,no,,,,
5690140438,41.9922468,21.4264143,cafe,DejaVu,,,,,Skopje,,,,,,,,,,,,,,,,,
5690140660,41.9922273,21.4266738,cafe,Istanbul,,,,,Skopje,,,,,,,,,,,,,,,,,
5692608680,41.9990664,21.4236496,restaurant,Gostilnica Estel,kebab,,,,Skopje,,,,,,yes,,,,Estel,,,,,,,
5713714222,42.0229571,21.3885778,cafe,AvAv Dog Park,,,,,Skopje,,,,,,,,,,,,,,,,,
5759414045,41.9937893,21.4661079,bar,Bar,,,,,Skopje,,,,,,,,,,,,,,,,,
5770427174,42.0063483,21.3740403,restaurant,Aleksandrija,,,,,Skopje,,,,,,,,,,,,,,,,,
6814246713,42.0023225,21.4389514,fast_food,Doner,,,,,Skopje,,,,,,,,,,,,,,,,,
6814246719,42.0004802,21.4398152,fast_food,Turkish Doner,,,,,Skopje,,,,,,,,,,,,,,,,,
6814246723,41.999797,21.4373153,cafe,Bomonti,,,,,Skopje,,,,,,,,,,,,,,,,,
6814246724,41.9999786,21.4373399,restaurant,Concept,,,,,Skopje,,,,,,,,,,,,,,,,,
1676857177,41.9843967,21.4871492,restaurant,Рибен ресторан Рибар (Одисеја),fish,,,,Skopje,,,,,,,,,,,,,,,,,
1747649203,41.9946274,21.4151525,restaurant,Крчма,,,,,Skopje,,,,,,,,,,,,,,,,,
1748017584,41.9904847,21.4204907,restaurant,Marana,regional,,,,Skopje,,,,,,,,yes,,,,,,,,,
1751563134,41.9947645,21.4245254,restaurant,Pastel Wine & Dine,international,Булевар Климент Охридски,,,Skopje,Mo-Fr 06:30-21:00; Sa 06:30-17:00; Su 06:30-16:00,wlan,66,+389 2 3214447,outside,,http://pastel.mk/,yes,yes,,,,,,,yes,yes
1752178268,41.9922398,21.4163482,restaurant,511,italian,,,,Skopje,,,,,,,,,,,,,,,,,
1752184797,41.997291,21.4091295,cafe,Ли,coffee_shop,,,,Skopje,,,,,,,,,,,,,,,,,
1752186795,41.9972291,21.4086601,restaurant,Акорд,,,,,Skopje,,,,,,,,,,,,,,,,,
6814247285,42.0021842,21.4384421,fast_food,Hamza Doner,,,,,Skopje,,,,,,,,,,,,,,,,,
411006922,41.9947432,21.4140669,restaurant,Интермецо,,,,,Skopje,,,,,,,,,,,,,,,,,
411008299,41.9948867,21.4232268,cafe,Benneton,,,,,Skopje,,,,,,,,,,,,,,,,,
411008532,41.9948604,21.4230113,cafe,AMG,,,,,Skopje,,,,,,,,,,,,,,,,,
411009859,41.9955693,21.4253358,cafe,Стрип,,Димитрија чуповски,,,Skopje,,,24,,,,,,,,,,,,,,
429175192,41.9768256,21.4438183,restaurant,Журнал,,,,,Skopje,,,,,,,,,,,,,,,,,
441057694,42.0051454,21.4082395,cafe,Cafeteria,,,,,Skopje,,,,,,,,,,,,,,,,,
6815434688,41.9967222,21.4225095,cafe,Toto,,,,,Skopje,Mo-Sa 08:00-01:00,,,,,,,,,,,,,,,,
6815434690,42.00005,21.4176339,fast_food,Петле,,,,,Skopje,,,,,,,,,,,,,,,,,
6815434691,41.9971719,21.4086507,restaurant,Млечен Бар,,,,,Skopje,,,,,,,,,,,,,,,,,
6815454785,41.9945241,21.4244578,restaurant,Букет,,,,,Skopje,,,,,,,,,,,,,,,,,
6815559888,41.9981835,21.4234973,cafe,Shakespeare Cafe,,Булевар Партизански Одреди,1000,,Skopje,Mo-Su 08:00-00:00,,23,,,yes,,,,,,,,,,,
6815918386,41.9963262,21.4243264,restaurant,Mosh,,,,,Skopje,,,,,,,,,,,,,,,,,
6815925985,41.9974479,21.4223059,cafe,Juicy&co,,,,,Skopje,,,,,,,,,,,,,,,,,
6815931187,41.9958593,21.4323639,fast_food,Bürger King,,,,,Skopje,,,,,,,,,,,,,,,,,
6815931287,42.0005998,21.4192379,cafe,Saphir,,,,,Skopje,,,,,,,,,,,,,,,,,
6815931391,42.0023667,21.4222629,cafe,Majahh,,,,,Skopje,,,,,,,,,,,,,,,,,
6815931392,42.0026188,21.4186405,restaurant,Metzka,,,,,Skopje,,,,,,,,,,,,,,,,,
6821158386,42.0030613,21.4385935,cafe,Kairo,,,,,Skopje,,,,,,,,,,,,,,,,,
6821158388,41.9940274,21.4304151,cafe,Stay you,,,,,Skopje,,,,,,,,,,,,,,,,,
6821158389,41.9924937,21.4300488,cafe,JJ&S,,,,,Skopje,,,,,,,,,,,,,,,,,
6821158588,41.9942446,21.4243092,restaurant,Davidoff,,,,,Skopje,,,,,,,,,,,,,,,,,
6821158686,41.9976507,21.434633,cafe,Mulliri,,,,,Skopje,,,,,,,,,,,,,,,,,
6821158695,41.9939851,21.430389,cafe,MIG,,,,,Skopje,,,,,,,,,,,,,,,,,
6821158985,41.9934471,21.430044,restaurant,Amigos,,,,,Skopje,,,,,,,,,,,,,,,,,
6827032731,42.0027517,21.4415279,restaurant,Pizzeria Bik,,,,,Skopje,,,,,,,,,,,,,,,,,
6827032732,42.0009497,21.438158,cafe,Gallery 7,,,,,Skopje,,,,,,,,,,,,,,,,,
6827032733,42.0011296,21.4380383,restaurant,Old Balkan,,,,,Skopje,,,,,,,,,,,,,,,,,
6827074010,42.0027827,21.4402065,cafe,Sultan Kejf,,,,,Skopje,,,,,,,,,,,,,,,,,
6827076186,42.0025774,21.4371206,restaurant,Kursumli An,,,,,Skopje,,,,,,,,,,,,,,,,,
1000000477332495,41.9986791,21.4188029,cafe,цреша бар,,Рајко Жинзифов,,yes,Skopje,,,,,,,,,,,,,,,,,
1000000477333714,41.9998129,21.4229271,bar,Krug,,Наум Наумовски Борче,1000,yes,Skopje,09:00-17:00,,79,,isolated,,,,,,,,,,,,
1000000477338128,41.9973994,21.4234163,fast_food,7,,,,yes,Skopje,,,,,,,,,,,,,,,,,
1000000477338129,41.9974066,21.4235545,fast_food,7,,,,yes,Skopje,,,,,,,,,,,,,,,,,
1000000477338130,41.9973774,21.4238302,fast_food,Like Gyros,greek,,,yes,Skopje,,,,,,,,,,,,,,,,,
1000000477342114,41.994706,21.4212543,cafe,Скандал,,,,yes,Skopje,,,,,,,,,,,,,,,,,
1000000477342115,41.994676,21.4209868,cafe,Лајт кафе,,,,yes,Skopje,,,,,,,,,,,,,,,,,
1000000477342118,41.9928073,21.4209424,cafe,My Space cafe,ice_cream,Народен Фронт,1000,yes,Skopje,Mo-Su 08:00-01:00,wlan,,,isolated,,https://www.facebook.com/pages/My-Space-caf%C3%A9/150915781656629?ref=aymt_homepage_panel,,,,,,,,,,
1000000477540171,42.0007359,21.4580102,restaurant,Кремисимо 2,,,,yes,Skopje,,,,,,,,,,,,,,,,,
1000000674126648,41.9670412,21.4693029,restaurant,Везилка,,Борис Трајковски,,yes,Skopje,,,174 А,,,,,,,,,,,,,,
445422613,42.0072516,21.4871217,restaurant,Hunter’s Lodge “Kamnik”,steak_house,,,,Skopje,,,,,,,http://www.kamnik.com.mk/,,,,,,,,,,
445893304,41.9947703,21.4138028,bar,нола Бар,international,Митрополит Теодосиј Гологанов,1000,,Skopje,Mo-Fr 09:00-24:00; Sa Su 00:00-01:00 09:00-24:00,,67,+389 2 2444542,separated,yes,http://hotelimakedonija.com.mk/en/Restaurant/1073/In-Vino-Restaurant,,,,,,,,,,
1000000674126651,41.9672697,21.4691124,restaurant,Дениција,,Борис Трајковски,,yes,Skopje,,,174 А,,,,,,,,,,,,,,
1000000674314607,41.9827405,21.4392501,fast_food,Пицерија Ди Наполи,pizza,Иван Козаров,1000,yes,Skopje,,,31,,,,,,,,,,,,,,
459673240,41.9934306,21.4162239,cafe,9,,,,,Skopje,,,,,,,,,,,,,,,,,
1355306911,42.0007963,21.4175044,cafe,Кафе Филипос,coffee_shop,Благој Давков,,,Skopje,,,2,,,,,,,,,,,,,,
1355336585,42.0008922,21.4173939,fast_food,Сендвичара Попе,sandwich,,,,Skopje,,,,,,,,,,,,,,,,,
1371716593,41.9979155,21.4122694,restaurant,Топаз,,Рузвелтова,,,Skopje,,,25,,,,,,,,,,,,,,
1372568001,42.000855,21.3989291,restaurant,Веки,,Варшавска,,,Skopje,,,14,,,,,,,,,,,,,,
1377184494,42.0013936,21.4960141,restaurant,Велково Меанче,,,,,Skopje,,,,,,,,,,,,,,,,,
1378130151,41.9841333,21.4390455,restaurant,Чешма,,,,,Skopje,,,,,,,,,,,,,,,,,
1378228324,41.9710708,21.4455687,restaurant,Ресторан Трпеза,,,,,Skopje,,,,,,,,,,,,,,,,,
1378228333,41.9787578,21.4385091,restaurant,Ресторан Кум,,,,,Skopje,,,,,,,,,,,,,,,,,
1380378665,41.9997295,21.4078483,restaurant,Рустикана,burger;regional;breakfast;grill;mediterranean;balkan;chicken;kebab,Римска,1000,,Skopje,Mo-Su 10:00-00:00,wlan,6,071383382,,,,,,Saso Gligorovski Tate,dinamic.ksk@gmail.com,,,,,,
1380378702,41.9985008,21.415982,restaurant,Боеми,,,,,Skopje,,,,,,,,,,,,,,,,,
1770866402,41.9987097,21.4207447,restaurant,Пицерија Либертас,pizza,T.C Bunjakovec prv kat lok 36,1000,,Skopje,,,,070567295,,,,,,,,,,,,,
1822907697,42.0007595,21.3899358,fast_food,Лесковачка скара „Вили“,burger,,,,Skopje,,,,,,,,,,,,,,,,,
1848409293,41.9775109,21.4456487,restaurant,Ексклузив,,,,,Skopje,,,,,,,,,,,,,,,,,
1850489869,42.0578588,21.4514149,restaurant,Ресторан „Александар“,,,,,Skopje,,,,,,,,,,,,,,,,,
1850511008,42.0582551,21.4484,cafe,Royal,,,,,Skopje,,,,,,,,,,,,,,,,,
1850511013,42.060135,21.4502266,cafe,Шема,,,,,Skopje,,,,,,,,,,,,,,,,,
1850521527,42.0537503,21.4523161,restaurant,Дарвик,,,,,Skopje,,,,,,,,,,,,,,,,,
1851476126,41.9915282,21.4504664,cafe,Red Caffe,,,,,Skopje,,,,,,,,,,,,,,,,,
4531682389,41.9959806,21.4021635,restaurant,Македонска куќа,burger;regional;ice_cream;grill;crepe;coffee_shop;balkan;pancake;chicken;diner;fish;breakfast;tea;sausage;local;fine_dining;kebab;barbecue,Митрополит Теодосиј Гологанов,1000,,Skopje,Mo-Su 08:00-00:00,wlan,63,023296415,,,http://www.makedonskakuka.com,,,Kiro Ilijeski -Kambero,contact@makedonskakuka.com,,,,,,
4552084306,42.0030521,21.4648097,restaurant,Кај Тоше на Ќоше,regional,,,,Skopje,,,,,,,,,,,,,,,,,
4573205010,42.0026669,21.3963477,fast_food,Вегера,regional,,,,Skopje,Mo-Sa 06:00-24:00  Su 08:00-24:00,,,,outside,yes,,yes,,,,,,,,,
1000000176147426,42.0000219,21.4243073,cafe,Juice Bar,coffee_shop,Аминта Трети,1000,yes,Skopje,,yes,29,,outside,,,,,,,,,,,,
1000000176147429,41.9989439,21.422865,bar,Правда,,Аминта Трети,1000,yes,Skopje,,,38,,,,,,,,,,,,,,
1000000176147463,41.9998326,21.4241274,bar,C'est la vie,,,1000,yes,Skopje,,,,,,,,,,,,,,,,,
1000000176147485,41.9998462,21.4236264,bar,Бастион,,Пиринска,1000,residential,Skopje,9:00-20:00,,45,,,,https://www.facebook.com/slatkarnicanewyork,,,,,,,,,,
1000000176147491,41.9996894,21.4239688,restaurant,Sushi Ко,chinese;thai;japanese;sushi,Аминта Трети,1000,apartments,Skopje,Su-Th 12:00-23:00; Fr-Sa 10:00-00:00,,29,+389 2 3217874,separated,yes,http://www.sushico.mk,,,,,,,,,,
1000000176154876,42.0060096,21.4107344,restaurant,Лира,regional,Никола Тесла,1000,commercial,Skopje,09:00-24:00  Fr-Sa 09:00-01:00,wlan,11,+389 2 3061726,separated,yes,http://www.lyra.com.mk/,,,,gostilnica_lira@t-home.mk,,,,,yes,yes
1000000176159879,41.9968367,21.4384354,restaurant,Стара куќа,regional,Пајко Маало,1000,yes,Skopje,,,14,+389 2 3131376,separated,yes,http://starakuka.com.mk/,,yes,,,,,,,,
1000000176328169,42.0096654,21.4097243,restaurant,Балканика,regional,,1000,commercial,Skopje,,,,,separated,,,,,,,,,,,,
1000000176330620,42.0064521,21.4229569,bar,Маракана,,,1000,yes,Skopje,,,,,,,,,,,,,,,,,
1000000176331794,42.006134,21.4220098,restaurant,Уранија,,,1000,yes,Skopje,,,,,,,,,,,,,,,,,
1000000176448667,41.9957135,21.427251,restaurant,Ѕвезден Океан,chinese,,1000,yes,Skopje,,,,,,,,,,,,,,,,,
1000000177045374,42.0081706,21.4140445,restaurant,Ресторан Маргер,regional,Булевар Илинден,1000,,Skopje,08:00-24:00  Fr-Sa 08:00-01:00,,,,,,http://www.marger.com.mk,,,,,,,,,yes,yes
1000000183590615,42.0850789,21.4099117,restaurant,Национален Ресторан Чардак,macedonian,,,,Skopje,,,,,,,,,,,,,,,,,
1000000183593157,42.0863291,21.4107439,restaurant,Вила Весница,macedonian,,,,Skopje,,,,,,,,,,,,,,,,,
1000000200568446,41.9978684,21.4246142,cafe,Љубов,,,1000,yes,Skopje,,,,,,,,,,,,,,,,,
1000000344078719,42.0017015,21.3924371,restaurant,Скара Бар,regional,Варшавска,1000,commercial,Skopje,08:00-24:00,,70,+389 75 727110,separated,yes,http://skarabar.mk/,,yes,,info@skarabar.mk,,,,,,
1000000477026719,42.0023254,21.4220947,restaurant,Читална,regional,,,,Skopje,,,,,outside,,,,,,,no,,,30,,
1867176020,41.9957062,21.4304595,restaurant,Тренд,international,,,,Skopje,,,,,,,,,limited,,,,,,,,
1868812117,41.998742,21.420417,restaurant,Дестан,barbecue,,,,Skopje,,,,,separated,yes,,,,,,,,,,,
1868812169,42.0034064,21.3995909,restaurant,Ана Кристи,barbecue,,,,Skopje,,,,,,,,,,,,,,,,,
1868933572,42.0017742,21.3992299,restaurant,Фотка,macedonian,,,,Skopje,,,,,,,,,,,,,,,,,
1870054369,41.9936252,21.4275081,fast_food,Гиро,,,,,Skopje,,,,,,,,yes,,,,,no,,,,
1876583691,41.9897212,21.4768613,cafe,Кафе Писта,,,,,Skopje,,,,,,,,,,,,,,,,,
1876584011,41.9894222,21.4758817,cafe,Кафе Мамбо,,,,,Skopje,,,,,,,,,,,,,,,,,
1985948203,41.9922245,21.416522,restaurant,Balila,italian,,,,Skopje,,,,,,,,,,,,,,,,,
1999633538,41.9913688,21.4280088,restaurant,Бифиња - Рамстор,,,,,Skopje,,,,,,,,,,,,,,,,,
2004962771,42.0015351,21.4059587,fast_food,Вили,,,,,Skopje,,,,,,,,,,,,,,,,,
2054895230,41.9950653,21.4324491,cafe,Up Cafe,,,,,Skopje,,,,,,,,,,,,,,,,,
1000000477026720,42.0013395,21.4220856,bar,џубокс,,Орце Николов,100,,Skopje,,,99,,,,,,,,,,,,,,
1000000477026724,42.0020431,21.4221788,restaurant,цардак,regional,,,,Skopje,,,,,,yes,,,,,,,,,,,
1000000477325813,42.0009183,21.4202966,restaurant,Наша софра,,,,yes,Skopje,,,,,,,,,,,,,,,,,
1000000477325815,42.0015901,21.420484,restaurant,Дебар Маало,,,,yes,Skopje,,,,,,,,,,,,,,,,,
1000000477325816,42.0012484,21.4209447,restaurant,Гурмет,regional,Отон Жупанчич,1000,yes,Skopje,09:00-24:00  Fr-Sa 09:00-01:00,,3,,,,,,,,gurmet@restorani.com.mk,,,,,yes,yes
1000000477325818,42.0014088,21.4214709,restaurant,Наџак,,Мирослав Крлежа,1000,yes,Skopje,,,87,,,,,,,,,,,,,,
1000000477325822,42.0013472,21.4224135,cafe,Синдикат,,Орце Николов,1000,yes,Skopje,Mo-Su 09:00-01:00,yes,97,,,,,,,,,,,,,,
1000000477325825,42.0016502,21.4222441,restaurant,Kancelarija,,,,yes,Skopje,,,,,,,,,,,,,,,,,
1000000477325826,42.0022738,21.4223869,fast_food,Ganzoni,,,,yes,Skopje,,,,,,,,,,,,,,,,,
2105387352,42.0001581,21.4252581,restaurant,Бруклински,,Орце Николов,,,Skopje,,,75,+389 2 6091844,separated,yes,,,limited,,,,,,,,
2159535851,41.9953199,21.4347685,restaurant,Бела виста,international,Кеј 13 Ноември,1000,,Skopje,10:00-24:00  Fr-Sa 10:00-01:00,,2/4,,,,www.bellavistaskopje.mk,,,,,,,,,,
2294320125,41.993167,21.4080594,restaurant,Два Елена,,,,,Skopje,,,,,,,,,,,,,,,,,
2298054794,42.0071574,21.3722969,cafe,Badu,,,,,Skopje,,,,,,,,,,,,,,,,,
2322886873,41.9952825,21.4302915,restaurant,Арабеска,regional,,,,Skopje,,,,,,,,,,,,,,,,,
2324290153,42.003391,21.3323916,restaurant,Ореов Лад,Macedonian,,,,Skopje,,,,,,,,,,,,,,,,,
2333163643,41.9502955,21.2993843,restaurant,Кањон Матка,regional,,,,Skopje,,,,,,,,,,,,,,,,,
2334423406,41.9610975,21.2961533,restaurant,Манастирска пештера,regional,,,,Skopje,,,,,,,,,,,,,,,,,
2411329687,42.0131608,21.4117168,restaurant,Фиш,fish,,,,Skopje,,,,,,,,,,,,,,,,,
2472332550,41.9855468,21.4330638,fast_food,Go Get Burger,,,,,Skopje,,,,,,,,,,,,,,,,,
2539581007,41.9734649,21.446234,cafe,Quatro Caffe,,,,,Skopje,,yes,,,,,,,,,,,,,,,
2539581507,41.9732771,21.4456656,cafe,Bass Cafe,,,,,Skopje,,yes,,,,,,,,,,,,,,,
2580192144,41.9650429,21.4727082,restaurant,Градина,,,,,Skopje,,,,,,,,,,,,,,,,,
2814545377,41.9955477,21.4308204,cafe,Боката,,Никола Вапцаров,,,Skopje,,yes,1,,,,,,limited,,,,,,,,
2814545378,41.9949424,21.4308588,cafe,DRAMA coffee house Makedonija 41,,Македонија,1000,,Skopje,08:00-01:00,,,,,,,,,,,,,,,,
2818872887,42.0051241,21.4145137,restaurant,Сокаче,,Драган Ѓаконовски Шпато,1000,,Skopje,08:00 - 00:00,,,,,,,,,,,,,,,,
2823030396,41.9955386,21.4340509,bar,Етно-бар,,Кеј 13 Ноември,1000,,Skopje,,,,,outside,yes,,,,Etno Bar,,,,,,,
2858315264,42.0035281,21.4167758,fast_food,DM Restaurant,regional,Орце Николов,,,Skopje,10:00-00:00,,,,,,,,,,,,,,,,
2882119233,41.9799593,21.4755669,bar,Игротека Be Happy,,,,,Skopje,,,,,,,,,,,,,,,,,
2882653091,41.9834046,21.4868617,bar,Игротека Вини Пу,,Тодор Чангов 41,1000,,Skopje,Mo-Fr 09:00-18:00,,43,,,,http://www.grafikaprint.mm,,,,info@grafikaprint.mk,,,,,,
2882653092,41.9815558,21.4762981,bar,Игротека Чекорче,,,,,Skopje,,,,,,,,,,,,,,,,,
2882653097,41.9901685,21.4542682,bar,Игротека Тиквичка,,,,,Skopje,,,,,,,,,,,,,,,,,
2882653098,41.9754573,21.4440848,bar,Игротека Смајли,,,,,Skopje,,,,,,,,,,,,,,,,,
2883877894,41.9885844,21.4534598,cafe,Палма,,,,,Skopje,,yes,,,outside,yes,,,no,,,,,,,,
2883877896,41.9914536,21.4522729,restaurant,Every Day,,,,,Skopje,,,,,,,,,,,,,,,,,
2883877900,41.9874698,21.4519243,fast_food,Лесковачка Скара Вили,,,,,Skopje,,,,,,,,,,,,no,no,,,,
2887575858,41.9893772,21.4635675,fast_food,Лесковачка Вили,,,,,Skopje,,,,,,,,,,,,,,,,,
